College Code,College Name,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
E098,Atria Institute of Technology Bangalore,"CA CS (AI, Machine
Learning)",62408,109308,--,48256,--,75099,56643,--,--,42463,--,--,46843,--,--,41977,--,48877,116147,--,133045,144831,--,--
E098,Atria Institute of Technology Bangalore,CE Civil,--,--,197125,140817,--,--,136915,--,--,--,--,--,--,177919,--,128103,--,--,158071,--,--,153653,--,--
E098,Atria Institute of Technology Bangalore,CS Computers,46411,--,--,46972,52525,49890,45611,--,55043,42822,--,--,41863,--,44290,39321,42336,41014,103356,115800,129641,126962,--,140686
E098,Atria Institute of Technology Bangalore,EC Electronics,77281,--,--,66783,--,73410,79299,--,--,61073,--,69510,59685,--,--,59327,62030,68571,151744,--,160029,174566,230997,180020
E098,Atria Institute of Technology Bangalore,"IC CS-IoT, Cyber
Security",67667,--,--,76240,--,90335,73753,--,--,63028,--,--,63315,--,--,62470,71426,70430,128983,--,240235,190613,--,--
E098,Atria Institute of Technology Bangalore,IE Info.Science,67375,--,--,68347,94069,70911,66346,--,--,57808,--,60856,58181,--,61809,55998,60446,57026,158241,177073,215444,176354,--,225223
E098,Atria Institute of Technology Bangalore,ME Mechanical,--,--,--,137655,--,--,--,--,180553,116785,--,--,--,--,--,116566,--,160049,213477,--,--,260244,--,--
E098,Atria Institute of Technology Bangalore,"AD Artificial
Intel, Data Sc",20056,--,36034,22465,--,25788,24954,--,--,19252,--,--,20816,29283,--,18707,28548,20760,72720,--,74806,73689,--,81795
E098,Atria Institute of Technology Bangalore,"AI Artificial
Intelligence",24052,29425,27508,23103,--,23995,23392,--,31837,18480,--,--,19817,--,--,18160,20641,19830,68975,--,86572,47415,--,--
E098,Atria Institute of Technology Bangalore,"CA CS (AI, Machine
Learning)",20379,--,--,19306,--,--,23284,63927,--,15735,--,--,15636,--,--,14329,27533,18528,62636,--,89360,47489,--,--
E098,Atria Institute of Technology Bangalore,CS Computers,16776,--,--,18454,22126,20313,22449,--,--,14318,--,--,15206,--,18132,13508,19547,17857,57408,91115,62381,53682,--,62591
E098,Atria Institute of Technology Bangalore,"DS Comp. Sc. Engg-
Data Sc.",23772,--,--,23688,--,--,22665,--,--,17702,39473,21488,18470,--,--,16467,26239,20882,72376,--,94080,53930,--,--
E098,Atria Institute of Technology Bangalore,EC Electronics,31753,--,--,26575,37230,31231,39154,--,45703,24469,--,28973,25339,--,29593,24004,28828,28409,97697,121719,106218,95845,113093,125952
E098,Atria Institute of Technology Bangalore,IE Info.Science,22246,--,--,23401,26197,26545,32405,--,--,18499,--,--,18562,--,22225,17547,23879,21342,82280,110033,84825,78667,--,84315
E098,Atria Institute of Technology Bangalore,"AI Artificial
Intelligence",39214,--,52022,41904,75363,52093,44225,--,--,36542,--,--,35818,--,--,34838,42239,40875,99915,--,111573,126659,--,148269
E098,Atria Institute of Technology Bangalore,"CD Computer Sc.
and Design",67774,--,--,71878,--,75566,58734,--,159639,58830,--,--,57947,--,--,56083,66622,71979,166283,267767,195532,165380,--,--
E098,Atria Institute of Technology Bangalore,CE Civil,--,--,--,128651,--,--,145074,--,--,131464,--,--,--,--,--,109349,--,158533,215251,--,250789,--,--,--
E098,Atria Institute of Technology Bangalore,CS Computers,36222,--,42151,37060,41502,40048,43655,--,--,30445,--,36736,31381,--,35561,29803,38324,35533,114459,145568,129950,109769,147686,141760
E102,DONBOSCO Institute of Technology Bangalore,"DS Comp. Sc. Engg-
Data Sc.",46241,--,53897,49805,--,56211,45484,--,92958,46095,--,--,44658,53151,--,42778,47332,48394,132809,--,180804,153319,--,--
E102,DONBOSCO Institute of Technology Bangalore,EC Electronics,65671,--,--,62394,75318,77544,68056,--,--,52952,--,--,56727,--,63286,52565,54040,62599,166337,174229,195436,166875,--,249204
E102,DONBOSCO Institute of Technology Bangalore,"ES Electronics and
Computer",80082,--,--,84233,--,115916,82610,--,--,77393,108571,96163,85060,--,--,71702,90402,92090,177803,--,199218,185769,--,241739
E102,DONBOSCO Institute of Technology Bangalore,IE Info.Science,48829,--,--,46414,50821,50539,46580,--,126994,44022,--,49556,44827,--,49703,41349,43549,43405,152687,217239,167370,165043,--,206352
E102,DONBOSCO Institute of Technology Bangalore,ME Mechanical,132508,268979,--,105819,--,--,127017,--,--,--,--,--,--,--,--,104887,--,118289,207740,--,247151,--,--,--
E102,DONBOSCO Institute of Technology Bangalore,"AI Artificial
Intelligence",22619,--,--,20834,29808,21622,23355,--,--,15731,--,--,15703,--,18096,15132,19958,17806,61878,65748,82415,64020,--,79322
E102,DONBOSCO Institute of Technology Bangalore,CS Computers,20555,--,22087,17259,20566,19707,24230,--,27242,13941,--,16482,14323,17966,17158,13335,17903,16414,57207,65297,89381,59350,64484,67673
E102,DONBOSCO Institute of Technology Bangalore,"DS Comp. Sc. Engg-
Data Sc.",22708,--,22968,22021,31387,22837,24882,--,--,17220,--,20139,17205,--,--,16693,23592,19919,68405,89709,97742,70526,--,--
E102,DONBOSCO Institute of Technology Bangalore,EC Electronics,24107,--,--,22593,--,26899,39577,74546,--,21262,--,--,21418,--,24447,19099,24627,24308,80127,90270,110691,100375,--,122007
E102,DONBOSCO Institute of Technology Bangalore,EE Electrical,50561,101252,--,49073,--,58531,52012,--,--,40096,--,53439,43408,--,--,38218,38455,50343,118328,--,124028,110152,--,--
E102,DONBOSCO Institute of Technology Bangalore,IE Info.Science,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
E102,DONBOSCO Institute of Technology Bangalore,ME Mechanical,81868,--,--,94301,--,--,109256,--,267759,82237,120680,--,84421,--,--,70791,--,94651,156425,--,--,107192,--,--
E102,DONBOSCO Institute of Technology Bangalore,"AI Artificial
Intelligence",74566,--,--,79858,--,--,--,--,99357,66514,--,74474,62154,--,--,61187,68053,65557,136397,184910,--,183233,--,--
E102,DONBOSCO Institute of Technology Bangalore,CE Civil,--,--,247928,157655,--,--,--,--,--,160772,--,--,--,--,--,152704,--,156902,222849,--,--,178010,--,--
E102,DONBOSCO Institute of Technology Bangalore,CS Computers,70292,--,--,70387,--,75385,65387,--,--,64098,--,--,67601,--,69210,61072,64526,68814,136217,143673,145001,140194,--,151366
E102,DONBOSCO Institute of Technology Bangalore,"DS Comp. Sc. Engg-
Data Sc.",90366,--,--,88098,--,--,76637,--,--,71283,--,--,77090,--,--,71116,97581,79380,183522,--,202618,201679,--,235351
E102,DONBOSCO Institute of Technology Bangalore,EC Electronics,100161,--,--,93369,--,99193,101479,--,--,--,--,--,82528,--,--,81900,84558,86332,169206,--,216857,156603,--,--
E102,DONBOSCO Institute of Technology Bangalore,"IC CS-IoT, Cyber
Security",105560,--,--,96338,115057,109568,98398,--,--,90811,--,--,97879,--,--,87152,--,98766,196269,--,217193,134772,--,--
E102,DONBOSCO Institute of Technology Bangalore,IE Info.Science,77072,--,--,84162,--,90876,84904,134037,--,74361,--,--,73312,--,--,72633,--,74428,167216,--,189619,198742,--,--
E102,DONBOSCO Institute of Technology Bangalore,ME Mechanical,--,--,210249,140635,--,--,146750,--,--,--,--,--,--,--,--,126811,--,--,235637,--,--,--,--,--
E102,DONBOSCO Institute of Technology Bangalore,"AD Artificial
Intel, Data Sc",78556,--,116892,71360,--,--,68990,--,119992,--,--,--,64894,--,--,59883,67624,60421,143139,--,--,120860,--,--
E102,DONBOSCO Institute of Technology Bangalore,CE Civil,186063,--,--,182506,--,201674,153563,--,--,169158,--,--,168635,--,--,152264,194387,194994,204915,--,213503,235336,--,--
E102,DONBOSCO Institute of Technology Bangalore,CS Computers,74598,--,--,60085,64503,67983,65989,--,--,50415,--,--,50460,--,56428,47269,51869,53908,120345,137420,128094,127820,--,136909
E102,DONBOSCO Institute of Technology Bangalore,EC Electronics,80319,--,--,91587,--,91856,75347,--,--,74017,--,--,78116,--,89279,73882,86111,86232,177627,180540,182913,174757,--,193042
E102,DONBOSCO Institute of Technology Bangalore,EE Electrical,--,--,--,104005,--,--,108790,--,--,99970,--,102393,97320,119303,--,95504,--,95898,191748,--,--,196457,--,274731
E102,DONBOSCO Institute of Technology Bangalore,IE Info.Science,75188,--,--,66548,77098,--,--,--,--,62348,--,--,65261,--,--,62203,72855,64577,156009,--,180923,118834,--,--
E102,DONBOSCO Institute of Technology Bangalore,ME Mechanical,169293,--,--,179718,--,214944,163992,--,--,--,--,--,164391,--,--,149451,--,185271,238953,--,--,240905,--,--
E102,DONBOSCO Institute of Technology Bangalore,"AD Artificial
Intel, Data Sc",51436,105919,--,39379,--,41915,40421,--,--,38624,--,--,39430,--,--,37914,--,38407,100763,--,111426,111173,--,--
E102,DONBOSCO Institute of Technology Bangalore,"CA CS (AI, Machine
Learning)",53181,--,--,41878,--,45884,54060,138594,--,39388,--,43378,41791,--,--,38181,48649,43366,124247,--,156785,144232,--,150662
E102,DONBOSCO Institute of Technology Bangalore,CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
E102,DONBOSCO Institute of Technology Bangalore,CS Computers,39933,--,40436,38239,47232,41375,46716,--,--,33982,--,37307,34434,41796,39271,33658,34701,36525,105267,143338,128266,97839,--,128344
E102,DONBOSCO Institute of Technology Bangalore,EC Electronics,61256,--,--,61652,--,68261,87588,--,--,48432,56205,--,54074,--,--,48266,55741,54815,152832,202459,173091,168422,--,189667
E102,DONBOSCO Institute of Technology Bangalore,EE Electrical,--,--,--,78431,--,--,119567,--,188805,70031,--,--,69112,--,--,67791,92542,69099,175469,--,222620,187876,--,--
E102,DONBOSCO Institute of Technology Bangalore,IE Info.Science,50620,--,53251,50012,58242,51336,63604,--,78802,42926,--,--,44946,--,48469,42219,44948,46603,146467,186503,152160,150184,--,212841
E106,East West Institute of Technology Bangalore,ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
E106,East West Institute of Technology Bangalore,"AD Artificial
Intel, Data Sc",31389,--,--,33219,42983,34275,37013,--,--,29021,--,--,29366,--,32354,27983,39356,32193,96353,--,126118,120802,--,140956
E106,East West Institute of Technology Bangalore,AE Aeronaut.Engg,72796,--,--,67507,--,92323,72130,--,--,49376,--,--,52829,114305,--,48093,--,76235,122353,--,144353,164404,--,--
E106,East West Institute of Technology Bangalore,"AI Artificial
Intelligence",30792,--,--,30344,--,33877,42342,85596,--,--,--,--,27565,--,--,27234,--,30477,86074,--,105074,60000,--,--
E106,East West Institute of Technology Bangalore,"CA CS (AI, Machine
Learning)",30003,--,--,33353,--,36818,40199,--,--,28408,--,33828,29687,--,--,28265,31738,31950,109961,137861,117574,118023,--,130612
E106,East West Institute of Technology Bangalore,CE Civil,125624,--,--,140492,--,173289,166748,--,--,127224,157793,--,125271,187412,--,120177,--,152193,198533,--,252377,210841,--,--
E106,East West Institute of Technology Bangalore,CS Computers,30605,--,33105,29526,30089,31136,41427,--,43425,23923,--,27005,24492,--,27152,23322,27765,26967,99156,137897,116602,91822,106651,111669
E106,East West Institute of Technology Bangalore,EC Electronics,42923,--,45251,37501,52011,45481,63317,--,--,32872,--,35155,33454,--,37042,32458,41291,34976,131821,164616,173257,138682,152552,141761
E106,East West Institute of Technology Bangalore,EE Electrical,62947,119135,108218,66415,--,--,87088,--,--,52604,--,--,54725,--,--,48772,--,54394,142091,--,--,171300,--,--
E106,East West Institute of Technology Bangalore,IE Info.Science,32106,--,--,31239,41313,34479,44081,--,66525,27674,--,--,28786,--,29559,27249,33791,28222,120888,170858,147174,122641,--,152326
E106,East West Institute of Technology Bangalore,ME Mechanical,149506,--,232082,120632,--,160598,148973,--,--,106655,--,--,107950,--,--,100257,122034,133126,198684,--,236734,271104,--,--
E106,East West Institute of Technology Bangalore,"CA CS (AI, Machine
Learning)",70606,--,--,76978,94377,78438,66990,--,114075,63033,--,--,65226,--,--,61784,69122,64660,163262,--,201408,167488,--,254961
E106,East West Institute of Technology Bangalore,CE Civil,178593,--,--,180011,--,196365,202707,--,--,151703,--,--,165012,--,--,150405,183969,174906,226959,237877,227945,179712,--,--
E106,East West Institute of Technology Bangalore,CS Computers,63785,--,68779,63631,64798,67847,68374,--,--,55675,--,58343,53342,--,60532,51153,55810,57690,128098,131456,146519,115623,149323,126357
E106,East West Institute of Technology Bangalore,"DS Comp. Sc. Engg-
Data Sc.",79106,--,--,76811,--,83715,76708,--,--,65924,--,--,65849,--,--,65300,74810,68948,168590,--,189644,125772,--,--
E106,East West Institute of Technology Bangalore,EC Electronics,86847,--,--,83046,--,91649,117646,--,--,74147,--,--,75453,79345,83385,73223,74152,81502,181202,--,190477,178806,--,181926
E106,East West Institute of Technology Bangalore,IE Info.Science,71415,86044,90815,66044,--,--,67913,--,--,62426,--,--,63609,--,--,60193,--,61456,156523,--,181436,145881,--,--
E106,East West Institute of Technology Bangalore,"AD Artificial
Intel, Data Sc",17061,29883,--,15177,--,--,12232,--,32663,11326,--,14529,11450,--,--,11313,--,13241,57702,--,--,51771,--,--
E106,East West Institute of Technology Bangalore,AE Aeronaut.Engg,28779,--,--,37650,117256,43815,45046,--,--,25866,--,--,32933,--,35318,24810,37267,25470,94744,--,103868,116123,--,131455
E106,East West Institute of Technology Bangalore,"AI Artificial
Intelligence",14011,--,21215,14311,--,--,19930,--,--,11401,--,--,12022,--,--,11021,14127,11215,48268,--,59604,43956,--,--
E106,East West Institute of Technology Bangalore,"CB Comp. Sc. and
Bus Sys.",22425,--,--,21891,--,--,--,--,42449,14259,--,--,14317,--,--,12599,26176,13764,67086,124740,--,70022,--,97270
E106,East West Institute of Technology Bangalore,CE Civil,--,--,--,124201,--,133981,137776,--,--,91669,--,--,98024,--,--,89393,106979,111431,151164,--,185460,108014,--,--
E106,East West Institute of Technology Bangalore,CS Computers,13997,--,15191,13689,14560,15486,19065,--,20232,10167,--,12489,10696,14856,12677,9819,12405,12292,40797,46763,58218,43092,46027,48585
E106,East West Institute of Technology Bangalore,DG DESIGN,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
E106,East West Institute of Technology Bangalore,EC Electronics,21663,--,--,19470,26090,20567,29659,--,--,13980,--,--,14131,--,18995,13595,19430,17721,70020,85947,91156,68483,--,74130
E106,East West Institute of Technology Bangalore,EE Electrical,--,--,--,33514,--,50729,43541,81933,--,--,--,--,26933,--,--,25652,--,35378,91818,--,104775,90361,--,--
E106,East West Institute of Technology Bangalore,"EV EC Engg(VLSI
Design)",40068,--,--,29299,--,42270,--,--,--,28070,73069,--,30671,--,--,22982,--,30762,118124,--,122175,136596,--,--
E106,East West Institute of Technology Bangalore,IE Info.Science,16911,--,17606,16237,21053,17890,25836,--,--,12517,--,15316,12833,--,15419,12260,17422,15314,67205,108319,73156,64243,91384,73600
E106,East West Institute of Technology Bangalore,ME Mechanical,72917,--,--,71464,--,97474,76468,--,--,56117,--,--,55308,--,--,52156,84721,68939,151298,--,--,176969,--,--
E106,East West Institute of Technology Bangalore,"AD Artificial
Intel, Data Sc",67362,--,--,61889,--,74314,62259,--,--,51279,74054,--,54659,--,--,48514,--,51605,120108,--,157956,115797,--,--
E106,East West Institute of Technology Bangalore,"AI Artificial
Intelligence",69348,--,70917,60638,--,--,66768,--,73692,50607,--,--,51816,73662,--,50602,61685,52229,122838,--,--,127899,--,--
E106,East West Institute of Technology Bangalore,"CA CS (AI, Machine
Learning)",67952,--,--,59339,--,76517,61005,--,--,51799,--,--,49328,--,--,48625,71427,60938,142812,--,170860,119558,--,--
E106,East West Institute of Technology Bangalore,CE Civil,169686,--,--,190085,203679,205168,204780,--,--,--,--,183660,159039,--,--,158661,--,170841,230816,--,--,262843,--,--
E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CS Computers,57006,--,--,52396,60905,62493,62054,--,77046,48403,--,49616,49288,--,51140,45359,53801,49558,127894,152381,138941,127119,136857,149073
E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",EC Electronics,89083,--,--,77736,93857,91404,94693,--,--,68204,--,--,69832,--,75911,66400,79787,73242,184579,217851,207942,190023,--,217657
E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",EE Electrical,99351,--,--,96159,--,--,129530,--,--,88710,--,100669,95520,--,--,82635,99655,98983,184256,--,242082,185788,--,246984
E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore","ES Electronics and
Computer",103299,--,--,99944,--,114933,111468,--,123346,90420,--,--,88038,--,--,85848,101756,102930,212840,--,248387,200329,--,--
E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore","IC CS-IoT, Cyber
Security",70539,--,121427,81164,--,--,--,--,--,--,--,76030,68771,--,--,66804,89576,74320,201049,257906,229498,151440,--,--
E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IE Info.Science,60411,--,--,68522,78041,71192,74767,--,--,60314,--,--,59170,--,61166,57462,65782,60910,162980,--,206319,155856,166157,229246
E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",ME Mechanical,169715,228704,262637,153288,--,200306,159459,--,--,139094,--,--,145057,--,--,133283,172107,167403,232608,--,233466,253620,--,--
E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore","AI Artificial
Intelligence",23417,--,--,18121,29489,22834,23991,--,--,13009,--,--,15746,--,22385,12932,22516,19823,75380,--,89645,67980,--,85749
E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CS Computers,18765,--,--,17771,23671,20432,23474,--,--,10931,--,--,13196,--,15800,10681,20120,14956,70066,78621,71632,61092,--,81993
E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",EC Electronics,19624,--,--,23439,--,27070,30410,--,58365,16496,--,--,21057,--,--,15803,27528,22688,97113,117764,103918,88375,--,109855
